date,GDP,CPI,UR,NFP,CCI,ICI,M1,M2,TY10,FSI,EPU,GPR,Serv PMI,Manu PMI
2014-07-15,18185.91,2.0,6.2,139073.0,81.8,29.3,2753.3,11412.4,2.56,-3.93,76.64,97.3,58.7,57.1
2014-07-16,18185.91,2.0,6.2,139073.0,81.8,29.3,2753.3,11412.4,2.55,-3.97,76.64,160.09,58.7,57.1
2014-07-17,18185.91,2.0,6.2,139073.0,81.8,29.3,2753.3,11412.4,2.47,-3.62,76.64,147.45,58.7,57.1
2014-07-18,18185.91,2.0,6.2,139073.0,81.8,29.3,2753.3,11412.4,2.5,-3.76,76.64,207.28,58.7,57.1
2014-07-21,18185.91,2.0,6.2,139073.0,81.8,29.3,2830.8,11382.9,2.49,-3.68,76.64,203.45,58.7,57.1
2014-07-22,18185.91,2.0,6.2,139073.0,81.8,29.3,2830.8,11382.9,2.48,-3.81,76.64,208.98,58.7,57.1
2014-07-23,18185.91,2.0,6.2,139073.0,81.8,29.3,2830.8,11382.9,2.48,-3.85,76.64,217.15,58.7,57.1
2014-07-24,18185.91,2.0,6.2,139073.0,81.8,29.3,2830.8,11382.9,2.52,-3.89,76.64,119.6,58.7,57.1
2014-07-25,18185.91,2.0,6.2,139073.0,81.8,29.3,2830.8,11382.9,2.48,-3.75,76.64,180.28,58.7,57.1
2014-07-28,18185.91,2.0,6.2,139073.0,81.8,29.3,2933.0,11353.4,2.5,-3.72,76.64,149.44,58.7,57.1
2014-07-29,18185.91,2.0,6.2,139073.0,81.8,29.3,2933.0,11353.4,2.47,-3.67,76.64,169.99,58.7,57.1
2014-07-30,18185.91,2.0,6.2,139073.0,81.8,29.3,2933.0,11353.4,2.57,-3.6,76.64,202.23,58.7,57.1
2014-07-31,18185.91,2.0,6.2,139073.0,81.8,29.3,2933.0,11353.4,2.58,-3.25,76.64,141.77,58.7,57.1
2014-08-01,18406.94,2.0,6.2,139073.0,81.8,29.3,2933.0,11353.4,2.52,-3.17,76.64,151.3,58.7,57.1
2014-08-04,18406.94,1.7,6.1,139269.0,82.5,26.5,2896.3,11450.8,2.51,-3.3,71.26,155.7,59.6,59.0
2014-08-05,18406.94,1.7,6.1,139269.0,82.5,26.5,2896.3,11450.8,2.49,-3.21,71.26,172.58,59.6,59.0
2014-08-06,18406.94,1.7,6.1,139269.0,82.5,26.5,2896.3,11450.8,2.49,-3.04,71.26,159.54,59.6,59.0
2014-08-07,18406.94,1.7,6.1,139269.0,82.5,26.5,2896.3,11450.8,2.43,-2.88,71.26,177.73,59.6,59.0
2014-08-08,18406.94,1.7,6.1,139269.0,82.5,26.5,2896.3,11450.8,2.44,-2.69,71.26,212.4,59.6,59.0
2014-08-11,18406.94,1.7,6.1,139269.0,82.5,26.5,2698.0,11420.8,2.44,-2.94,71.26,206.7,59.6,59.0
2014-08-12,18406.94,1.7,6.1,139269.0,82.5,26.5,2698.0,11420.8,2.46,-3.02,71.26,150.57,59.6,59.0
2014-08-13,18406.94,1.7,6.1,139269.0,82.5,26.5,2698.0,11420.8,2.43,-3.11,71.26,165.85,59.6,59.0
2014-08-14,18406.94,1.7,6.1,139269.0,82.5,26.5,2698.0,11420.8,2.4,-3.18,71.26,106.74,59.6,59.0
2014-08-15,18406.94,1.7,6.1,139269.0,82.5,26.5,2698.0,11420.8,2.34,-3.01,71.26,131.82,59.6,59.0
2014-08-18,18406.94,1.7,6.1,139269.0,82.5,26.5,2731.7,11431.7,2.39,-3.22,71.26,115.86,59.6,59.0
2014-08-19,18406.94,1.7,6.1,139269.0,82.5,26.5,2731.7,11431.7,2.4,-3.31,71.26,216.15,59.6,59.0
2014-08-20,18406.94,1.7,6.1,139269.0,82.5,26.5,2731.7,11431.7,2.43,-3.31,71.26,123.03,59.6,59.0
2014-08-21,18406.94,1.7,6.1,139269.0,82.5,26.5,2731.7,11431.7,2.41,-3.35,71.26,153.54,59.6,59.0
2014-08-22,18406.94,1.7,6.1,139269.0,82.5,26.5,2731.7,11431.7,2.4,-3.36,71.26,109.58,59.6,59.0
2014-08-25,18406.94,1.7,6.1,139269.0,82.5,26.5,2817.6,11373.5,2.39,-3.36,71.26,167.6,59.6,59.0
2014-08-26,18406.94,1.7,6.1,139269.0,82.5,26.5,2817.6,11373.5,2.39,-3.41,71.26,118.14,59.6,59.0
2014-08-27,18406.94,1.7,6.1,139269.0,82.5,26.5,2817.6,11373.5,2.37,-3.43,71.26,143.08,59.6,59.0
2014-08-28,18406.94,1.7,6.1,139269.0,82.5,26.5,2817.6,11373.5,2.34,-3.32,71.26,97.53,59.6,59.0
2014-08-29,18406.94,1.7,6.1,139269.0,82.5,26.5,2817.6,11373.5,2.35,-3.34,71.26,157.34,59.6,59.0
2014-09-01,18406.94,1.7,5.9,139563.0,84.6,25.7,2923.1,11432.4,2.46,-3.33,84.34,227.85,58.6,56.6
2014-09-02,18406.94,1.7,5.9,139563.0,84.6,25.7,2923.1,11432.4,2.42,-3.26,84.34,219.28,58.6,56.6
2014-09-03,18406.94,1.7,5.9,139563.0,84.6,25.7,2923.1,11432.4,2.41,-3.29,84.34,184.26,58.6,56.6
2014-09-04,18406.94,1.7,5.9,139563.0,84.6,25.7,2923.1,11432.4,2.45,-3.26,84.34,219.84,58.6,56.6
2014-09-05,18406.94,1.7,5.9,139563.0,84.6,25.7,2923.1,11432.4,2.46,-3.33,84.34,117.67,58.6,56.6
2014-09-08,18406.94,1.7,5.9,139563.0,84.6,25.7,2737.7,11485.7,2.48,-3.29,84.34,147.02,58.6,56.6
2014-09-09,18406.94,1.7,5.9,139563.0,84.6,25.7,2737.7,11485.7,2.5,-3.11,84.34,110.56,58.6,56.6
2014-09-10,18406.94,1.7,5.9,139563.0,84.6,25.7,2737.7,11485.7,2.54,-3.08,84.34,131.68,58.6,56.6
2014-09-11,18406.94,1.7,5.9,139563.0,84.6,25.7,2737.7,11485.7,2.54,-3.1,84.34,118.18,58.6,56.6
2014-09-12,18406.94,1.7,5.9,139563.0,84.6,25.7,2737.7,11485.7,2.62,-3.12,84.34,168.17,58.6,56.6
2014-09-15,18406.94,1.7,5.9,139563.0,84.6,25.7,2750.6,11506.0,2.6,-3.04,84.34,112.87,58.6,56.6
2014-09-16,18406.94,1.7,5.9,139563.0,84.6,25.7,2750.6,11506.0,2.6,-3.11,84.34,157.35,58.6,56.6
2014-09-17,18406.94,1.7,5.9,139563.0,84.6,25.7,2750.6,11506.0,2.62,-3.24,84.34,159.8,58.6,56.6
2014-09-18,18406.94,1.7,5.9,139563.0,84.6,25.7,2750.6,11506.0,2.63,-3.31,84.34,118.06,58.6,56.6
2014-09-19,18406.94,1.7,5.9,139563.0,84.6,25.7,2750.6,11506.0,2.59,-3.36,84.34,132.81,58.6,56.6
2014-09-22,18406.94,1.7,5.9,139563.0,84.6,25.7,2826.5,11427.3,2.57,-3.22,84.34,80.68,58.6,56.6
2014-09-23,18406.94,1.7,5.9,139563.0,84.6,25.7,2826.5,11427.3,2.54,-3.09,84.34,179.18,58.6,56.6
2014-09-24,18406.94,1.7,5.9,139563.0,84.6,25.7,2826.5,11427.3,2.57,-3.23,84.34,146.88,58.6,56.6
2014-09-25,18406.94,1.7,5.9,139563.0,84.6,25.7,2826.5,11427.3,2.52,-2.99,84.34,107.53,58.6,56.6
2014-09-26,18406.94,1.7,5.9,139563.0,84.6,25.7,2826.5,11427.3,2.54,-2.96,84.34,151.31,58.6,56.6
2014-09-29,18406.94,1.7,5.9,139563.0,84.6,25.7,2979.3,11441.2,2.5,-2.8,84.34,101.28,58.6,56.6
2014-09-30,18406.94,1.7,5.9,139563.0,84.6,25.7,2979.3,11441.2,2.52,-2.66,84.34,97.3,58.6,56.6
2014-10-01,18406.94,1.7,5.9,139563.0,84.6,25.7,2979.3,11441.2,2.42,-2.47,84.34,108.34,58.6,56.6
2014-10-02,18406.94,1.7,5.9,139563.0,84.6,25.7,2979.3,11441.2,2.44,-2.4,84.34,57.61,58.6,56.6
2014-10-03,18406.94,1.7,5.9,139563.0,84.6,25.7,2979.3,11441.2,2.45,-2.63,84.34,103.98,58.6,56.6
2014-10-06,18406.94,1.7,5.7,139797.0,86.9,21.0,2827.3,11547.1,2.43,-2.65,100.21,95.29,57.1,59.0
2014-10-07,18406.94,1.7,5.7,139797.0,86.9,21.0,2827.3,11547.1,2.36,-2.44,100.21,67.6,57.1,59.0
2014-10-08,18406.94,1.7,5.7,139797.0,86.9,21.0,2827.3,11547.1,2.35,-2.49,100.21,80.98,57.1,59.0
2014-10-09,18406.94,1.7,5.7,139797.0,86.9,21.0,2827.3,11547.1,2.34,-2.33,100.21,75.36,57.1,59.0
